web-scraper-order,web-scraper-start-url,Links,Links-href,pages,pages-href
"1682283389-176","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&sxsrf=APwXEdePAGf-mH6ciFczch5_WVmcGMW84A%3A1682283183464&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2022%2Ccd_max%3A1%2F30%2F2023&tbm=nws","NDTV.comOn Rahul Gandhi's Bharat Jodo Yatra In Kashmir, A Warning From Agencies""Rahul (Gandhi) will unfurl tricolour en route to Kashmir. As of now it 
seems it would be around Banihal. Then yatra would enter Srinagar via 
Anantnag a day....16-Jan-2023","https://www.ndtv.com/india-news/on-rahul-gandhis-bharat-jodo-yatra-in-kashmir-a-warning-from-agencies-3697733","2","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&tbs=cdr:1,cd_min:9/7/2022,cd_max:1/30/2023&tbm=nws&sxsrf=APwXEdca3ziOh4vpoEyKMiurg-piz7FWdg:1682283368019&ei=aJtFZIht8fWO4w-V_rGABA&start=10&sa=N&ved=2ahUKEwiIwb_08cD-AhXxumMGHRV_DEAQ8tMDegQIBBAE"
"1682283389-177","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&sxsrf=APwXEdePAGf-mH6ciFczch5_WVmcGMW84A%3A1682283183464&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2022%2Ccd_max%3A1%2F30%2F2023&tbm=nws","AmarujalaBharat Jodo Yatra: हर दिन 24 किमी आगे बढ़ती है यात्रा... जानिए क्या है 
राहुल गांधी का डाइट प्लानब्रेक में वे कॉफी पीते हैं। Rahul Gandhi diet Plan for Bharat Jodo....06-Dec-2022","https://www.amarujala.com/madhya-pradesh/indore/know-how-rahul-gets-energy-to-walk-24-km-daily-in-bharat-jodo-yatra","2","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&tbs=cdr:1,cd_min:9/7/2022,cd_max:1/30/2023&tbm=nws&sxsrf=APwXEdca3ziOh4vpoEyKMiurg-piz7FWdg:1682283368019&ei=aJtFZIht8fWO4w-V_rGABA&start=10&sa=N&ved=2ahUKEwiIwb_08cD-AhXxumMGHRV_DEAQ8tMDegQIBBAE"
"1682283389-178","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&sxsrf=APwXEdePAGf-mH6ciFczch5_WVmcGMW84A%3A1682283183464&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2022%2Ccd_max%3A1%2F30%2F2023&tbm=nws","Outlook IndiaRahul Gandhi To End ‘Bharat Jodo Yatra’ With Hoisting Of Tricolour In 
Srinagar On Jan 30""The Yatra will enter Jammu and Kashmir on the evening of January 20 and 
will end with a flag hoisting on Srinagar on January 30,"" Venugopal said. 
He said the....02-Jan-2023","https://www.outlookindia.com/national/rahul-gandhi-to-end-bharat-jodo-yatra-with-hoisting-of-tricolour-in-srinagar-on-jan-30-news-250268","2","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&tbs=cdr:1,cd_min:9/7/2022,cd_max:1/30/2023&tbm=nws&sxsrf=APwXEdca3ziOh4vpoEyKMiurg-piz7FWdg:1682283368019&ei=aJtFZIht8fWO4w-V_rGABA&start=10&sa=N&ved=2ahUKEwiIwb_08cD-AhXxumMGHRV_DEAQ8tMDegQIBBAE"
"1682283389-179","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&sxsrf=APwXEdePAGf-mH6ciFczch5_WVmcGMW84A%3A1682283183464&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2022%2Ccd_max%3A1%2F30%2F2023&tbm=nws","Navbharat TimesRahul Gandhi Bharat Jodo Yatra: फरीदाबाद से दिल्ली आने-जाने वाले ध्यान दें, 
2 दिन कुछ घंटे बंद रहेगा नैशनल हाइवेRahul Gandhi Bharat Jodo Yatra: फरीदाबाद से दिल्ली आने-जाने वाले ध्यान दें, 
2 दिन कुछ घंटे बंद रहेगा....21-Dec-2022","https://navbharattimes.indiatimes.com/state/punjab-and-haryana/faridabad/bharat-jodo-yatra-delhi-agra-highway-will-be-closed-for-few-hours-on-23rd-and-24th-december/articleshow/96392757.cms","2","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&tbs=cdr:1,cd_min:9/7/2022,cd_max:1/30/2023&tbm=nws&sxsrf=APwXEdca3ziOh4vpoEyKMiurg-piz7FWdg:1682283368019&ei=aJtFZIht8fWO4w-V_rGABA&start=10&sa=N&ved=2ahUKEwiIwb_08cD-AhXxumMGHRV_DEAQ8tMDegQIBBAE"
"1682283389-180","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&sxsrf=APwXEdePAGf-mH6ciFczch5_WVmcGMW84A%3A1682283183464&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2022%2Ccd_max%3A1%2F30%2F2023&tbm=nws","Navbharat TimesBharat Jodo Yatra: राहुल गांधी की भारत जोड़ो यात्रा कल पहुंचेगी गाजियाबाद, 
इन रूटों पर निकलने से पहले देखें चार्टRahul Gandhi Bharat Jodo Yatra in Ghaziabad Rout Diversion: गाजियाबाद में 
राहुल गांधी की भारत जोड़ो यात्रा मंगलवार....02-Jan-2023","https://navbharattimes.indiatimes.com/state/uttar-pradesh/ghaziabad/rahul-gandhi-bharat-jodo-yatra-will-reach-ghaziabad-tomorrow-see-chart-before-leaving-on-these-routes/articleshow/96675327.cms","2","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&tbs=cdr:1,cd_min:9/7/2022,cd_max:1/30/2023&tbm=nws&sxsrf=APwXEdca3ziOh4vpoEyKMiurg-piz7FWdg:1682283368019&ei=aJtFZIht8fWO4w-V_rGABA&start=10&sa=N&ved=2ahUKEwiIwb_08cD-AhXxumMGHRV_DEAQ8tMDegQIBBAE"
"1682283389-181","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&sxsrf=APwXEdePAGf-mH6ciFczch5_WVmcGMW84A%3A1682283183464&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2022%2Ccd_max%3A1%2F30%2F2023&tbm=nws","The HinduBJP puts out animation video of Rahul Gandhi on ‘Bharat Jodo Yatra’The Bharatiya Janata Party (BJP) on Sunday put out an animation video of 
Rahul Gandhi to take a dig at the Bharat Jodo Yatra, evoking a sharp 
response from....16-Oct-2022","https://www.thehindu.com/news/national/bjp-puts-out-animation-video-of-rahul-gandhi-on-bharat-jodo-yatra/article66017737.ece","2","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&tbs=cdr:1,cd_min:9/7/2022,cd_max:1/30/2023&tbm=nws&sxsrf=APwXEdca3ziOh4vpoEyKMiurg-piz7FWdg:1682283368019&ei=aJtFZIht8fWO4w-V_rGABA&start=10&sa=N&ved=2ahUKEwiIwb_08cD-AhXxumMGHRV_DEAQ8tMDegQIBBAE"
"1682283389-182","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&sxsrf=APwXEdePAGf-mH6ciFczch5_WVmcGMW84A%3A1682283183464&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2022%2Ccd_max%3A1%2F30%2F2023&tbm=nws","The HinduPriyanka Gandhi Vadra joins Bharat Jodo Yatra for first time in Madhya 
PradeshOn the second day of the yatra's Madhya Pradesh leg, Rahul Gandhi started 
the foot march from Borgaon in Khandwa district. Priyanka Gandhi, her 
husband Robert....24-Nov-2022","https://www.thehindu.com/news/national/priyanka-gandhi-vadra-joins-bharat-jodo-yatra-for-first-time-in-madhya-pradesh/article66177330.ece","2","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&tbs=cdr:1,cd_min:9/7/2022,cd_max:1/30/2023&tbm=nws&sxsrf=APwXEdca3ziOh4vpoEyKMiurg-piz7FWdg:1682283368019&ei=aJtFZIht8fWO4w-V_rGABA&start=10&sa=N&ved=2ahUKEwiIwb_08cD-AhXxumMGHRV_DEAQ8tMDegQIBBAE"
"1682283389-183","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&sxsrf=APwXEdePAGf-mH6ciFczch5_WVmcGMW84A%3A1682283183464&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2022%2Ccd_max%3A1%2F30%2F2023&tbm=nws","Times of IndiaRahul Gandhi resumes Bharat Jodo Yatra from Kerala's Madavana, pays 
tributes to Sree Narayana GuruKOCHI: Senior Congress leader Rahul Gandhi on Wednesday resumed his party's 
Bharat Jodo Yatra from Madavana near here after paying floral tributes to 
social....21-Sept-2022","https://timesofindia.indiatimes.com/india/rahul-gandhi-resumes-bharat-jodo-yatra-from-keralas-madavana-pays-tributes-to-sree-narayana-guru/articleshow/94340455.cms","2","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&tbs=cdr:1,cd_min:9/7/2022,cd_max:1/30/2023&tbm=nws&sxsrf=APwXEdca3ziOh4vpoEyKMiurg-piz7FWdg:1682283368019&ei=aJtFZIht8fWO4w-V_rGABA&start=10&sa=N&ved=2ahUKEwiIwb_08cD-AhXxumMGHRV_DEAQ8tMDegQIBBAE"
"1682283389-184","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&sxsrf=APwXEdePAGf-mH6ciFczch5_WVmcGMW84A%3A1682283183464&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2022%2Ccd_max%3A1%2F30%2F2023&tbm=nws","Hindustan TimesBharat Jodo Yatra: Rahul Gandhi to address rally at Panipat on Jan 6: Congress leader Rahul Gandhi will address a rally in Panipat on January 6 
during his second phase of Bharat Jodo Yatra in Haryana. Bharat Jodo Yatra: 
Rahul....27-Dec-2022","https://www.hindustantimes.com/cities/chandigarh-news/bharat-jodo-yatra-rahul-gandhi-to-address-rally-at-panipat-on-jan-6-101672151806382.html","2","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&tbs=cdr:1,cd_min:9/7/2022,cd_max:1/30/2023&tbm=nws&sxsrf=APwXEdca3ziOh4vpoEyKMiurg-piz7FWdg:1682283368019&ei=aJtFZIht8fWO4w-V_rGABA&start=10&sa=N&ved=2ahUKEwiIwb_08cD-AhXxumMGHRV_DEAQ8tMDegQIBBAE"
"1682283389-185","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&sxsrf=APwXEdePAGf-mH6ciFczch5_WVmcGMW84A%3A1682283183464&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2022%2Ccd_max%3A1%2F30%2F2023&tbm=nws","ABP NewsBharat Jodo Yatra: यात्रा के दूसरे दिन राहुल गांधी ने 20 किलोमीटर की दूरी 
की तय, कांग्रेस बोली-Congress Bharat Jodo Yatra: कांग्रेस के पूर्व अध्यक्ष राहुल गांधी (Rahul 
Gandhi) ने पार्टी के कई नेताओं....08-Sept-2022","https://www.abplive.com/news/india/bharat-jodo-yatra-rahul-gandhi-with-other-leaders-covered-20-km-distance-on-second-day-of-bharat-jodo-yatra-2211300","2","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&tbs=cdr:1,cd_min:9/7/2022,cd_max:1/30/2023&tbm=nws&sxsrf=APwXEdca3ziOh4vpoEyKMiurg-piz7FWdg:1682283368019&ei=aJtFZIht8fWO4w-V_rGABA&start=10&sa=N&ved=2ahUKEwiIwb_08cD-AhXxumMGHRV_DEAQ8tMDegQIBBAE"
